value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1985000103,1985年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1985000406,1985年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1985000709,1985年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1985001012,1985年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1986000103,1986年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1986000406,1986年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1986000709,1986年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1986001012,1986年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1987000103,1987年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1987000406,1987年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1987000709,1987年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1987001012,1987年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1988000103,1988年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1988000406,1988年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1988000709,1988年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1988001012,1988年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1989000103,1989年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1989000406,1989年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1989000709,1989年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1989001012,1989年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1990000103,1990年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1990000406,1990年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1990000709,1990年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1990001012,1990年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1991000103,1991年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1991000406,1991年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1991000709,1991年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1991001012,1991年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1992000103,1992年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1992000406,1992年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1992000709,1992年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1992001012,1992年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1993000103,1993年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1993000406,1993年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1993000709,1993年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1993001012,1993年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1994000103,1994年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1994000406,1994年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1994000709,1994年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1994001012,1994年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1995000103,1995年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1995000406,1995年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1995000709,1995年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1995001012,1995年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1996000103,1996年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1996000406,1996年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1996000709,1996年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1996001012,1996年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1997000103,1997年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1997000406,1997年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1997000709,1997年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1997001012,1997年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1998000103,1998年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1998000406,1998年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1998000709,1998年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1998001012,1998年10～12月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1999000103,1999年1～3月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1999000406,1999年4～6月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1999000709,1999年7～9月期,畳
-,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,1999001012,1999年10～12月期,畳
39.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2000000103,2000年1～3月期,畳
39.2,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2000000406,2000年4～6月期,畳
39.0,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2000000709,2000年7～9月期,畳
38.9,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2000001012,2000年10～12月期,畳
38.7,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2001000103,2001年1～3月期,畳
38.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2001000406,2001年4～6月期,畳
38.7,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2001000709,2001年7～9月期,畳
39.2,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2001001012,2001年10～12月期,畳
39.3,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2002000103,2002年1～3月期,畳
39.2,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2002000406,2002年4～6月期,畳
39.2,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2002000709,2002年7～9月期,畳
39.2,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2002001012,2002年10～12月期,畳
39.7,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2003000103,2003年1～3月期,畳
39.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2003000406,2003年4～6月期,畳
39.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2003000709,2003年7～9月期,畳
39.7,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2003001012,2003年10～12月期,畳
39.4,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2004000103,2004年1～3月期,畳
39.4,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2004000406,2004年4～6月期,畳
39.4,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2004000709,2004年7～9月期,畳
39.1,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2004001012,2004年10～12月期,畳
39.5,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2005000103,2005年1～3月期,畳
39.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2005000406,2005年4～6月期,畳
39.5,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2005000709,2005年7～9月期,畳
39.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2005001012,2005年10～12月期,畳
39.4,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2006000103,2006年1～3月期,畳
39.4,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2006000406,2006年4～6月期,畳
39.1,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2006000709,2006年7～9月期,畳
38.8,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2006001012,2006年10～12月期,畳
38.7,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2007000103,2007年1～3月期,畳
38.9,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2007000406,2007年4～6月期,畳
38.9,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2007000709,2007年7～9月期,畳
38.6,01,金額,012,平均畳数（持家）,02,"二人以上の世帯のうち勤労者世帯（農林漁家世帯を除く）（1985年～2007年,2017年）",00000,全国,2007001012,2007年10～12月期,畳
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1985000103,1985年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1985000406,1985年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1985000709,1985年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1985001012,1985年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1986000103,1986年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1986000406,1986年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1986000709,1986年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1986001012,1986年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1987000103,1987年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1987000406,1987年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1987000709,1987年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1987001012,1987年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1988000103,1988年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1988000406,1988年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1988000709,1988年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1988001012,1988年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1989000103,1989年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1989000406,1989年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1989000709,1989年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1989001012,1989年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1990000103,1990年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1990000406,1990年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1990000709,1990年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1990001012,1990年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1991000103,1991年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1991000406,1991年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1991000709,1991年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1991001012,1991年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1992000103,1992年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1992000406,1992年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1992000709,1992年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1992001012,1992年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1993000103,1993年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1993000406,1993年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1993000709,1993年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1993001012,1993年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1994000103,1994年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1994000406,1994年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1994000709,1994年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1994001012,1994年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1995000103,1995年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1995000406,1995年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1995000709,1995年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1995001012,1995年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1996000103,1996年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1996000406,1996年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1996000709,1996年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1996001012,1996年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1997000103,1997年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1997000406,1997年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1997000709,1997年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1997001012,1997年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1998000103,1998年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1998000406,1998年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1998000709,1998年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1998001012,1998年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1999000103,1999年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1999000406,1999年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1999000709,1999年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,03,二人以上の世帯（2000年～）,00000,全国,1999001012,1999年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1985000103,1985年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1985000406,1985年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1985000709,1985年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1985001012,1985年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1986000103,1986年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1986000406,1986年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1986000709,1986年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1986001012,1986年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1987000103,1987年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1987000406,1987年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1987000709,1987年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1987001012,1987年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1988000103,1988年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1988000406,1988年4～6月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1988000709,1988年7～9月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1988001012,1988年10～12月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1989000103,1989年1～3月期,％
-,01,金額,013,持家で住宅ローンを支払っている世帯の割合,04,二人以上の世帯のうち勤労者世帯（2000年～）,00000,全国,1989000406,1989年4～6月期,％
