value,tab,tab_label,cat01,cat01_label,cat03,cat03_label,area,area_label,time,time_label
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2004000000,2004年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2005000000,2005年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2006000000,2006年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2007000000,2007年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2008000000,2008年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2009000000,2009年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,T,5人以上,00000,全国,2010000000,2010年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1970000000,1970年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1971000000,1971年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1972000000,1972年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1973000000,1973年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1974000000,1974年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1975000000,1975年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1976000000,1976年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1977000000,1977年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1978000000,1978年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1979000000,1979年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1980000000,1980年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1981000000,1981年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1982000000,1982年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1983000000,1983年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1984000000,1984年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1985000000,1985年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1986000000,1986年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1987000000,1987年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1988000000,1988年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1989000000,1989年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1990000000,1990年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1991000000,1991年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1992000000,1992年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1993000000,1993年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1994000000,1994年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1995000000,1995年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1996000000,1996年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1997000000,1997年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1998000000,1998年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,1999000000,1999年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2000000000,2000年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2001000000,2001年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2002000000,2002年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2003000000,2003年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2004000000,2004年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2005000000,2005年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2006000000,2006年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2007000000,2007年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2008000000,2008年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2009000000,2009年
-,3002,指数(平成17年平均＝100),E30,E30_情報通信機械器具製造業,0,30人以上,00000,全国,2010000000,2010年
84.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1990000000,1990年
88.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1991000000,1991年
89.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1992000000,1992年
89.3,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1993000000,1993年
90.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1994000000,1994年
92.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1995000000,1995年
95.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1996000000,1996年
100.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1997000000,1997年
98.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1998000000,1998年
96.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,1999000000,1999年
96.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2000000000,2000年
96.3,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2001000000,2001年
97.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2002000000,2002年
98.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2003000000,2003年
99.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2004000000,2004年
100.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2005000000,2005年
100.3,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2006000000,2006年
100.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2007000000,2007年
99.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2008000000,2008年
89.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2009000000,2009年
94.7,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,T,5人以上,00000,全国,2010000000,2010年
17.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1970000000,1970年
19.7,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1971000000,1971年
22.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1972000000,1972年
27.3,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1973000000,1973年
34.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1974000000,1974年
37.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1975000000,1975年
43.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1976000000,1976年
47.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1977000000,1977年
49.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1978000000,1978年
53.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1979000000,1979年
57.6,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1980000000,1980年
61.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1981000000,1981年
63.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1982000000,1982年
65.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1983000000,1983年
68.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1984000000,1984年
70.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1985000000,1985年
71.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1986000000,1986年
71.6,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1987000000,1987年
76.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1988000000,1988年
80.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1989000000,1989年
84.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1990000000,1990年
87.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1991000000,1991年
88.6,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1992000000,1992年
88.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1993000000,1993年
89.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1994000000,1994年
92.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1995000000,1995年
95.1,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1996000000,1996年
99.8,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1997000000,1997年
97.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1998000000,1998年
95.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,1999000000,1999年
95.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2000000000,2000年
96.2,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2001000000,2001年
97.6,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2002000000,2002年
98.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2003000000,2003年
99.4,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2004000000,2004年
100.0,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2005000000,2005年
100.3,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2006000000,2006年
100.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2007000000,2007年
99.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2008000000,2008年
88.5,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2009000000,2009年
93.9,3002,指数(平成17年平均＝100),E31,E31_輸送用機械器具製造業,0,30人以上,00000,全国,2010000000,2010年
-,3002,指数(平成17年平均＝100),E32,"E32,20_その他の製造業、なめし革・同製品・毛皮製造業",T,5人以上,00000,全国,1990000000,1990年
