value,cat02,cat02_label,cat03,cat03_label,cat04,cat04_label,area,area_label,time,time_label
284,301,総数,411,総数,001,総数,24000,三重県,1997000000,1997年
152,301,総数,411,総数,001,総数,25000,滋賀県,1997000000,1997年
311,301,総数,411,総数,001,総数,26000,京都府,1997000000,1997年
1179,301,総数,411,総数,001,総数,27000,大阪府,1997000000,1997年
674,301,総数,411,総数,001,総数,28000,兵庫県,1997000000,1997年
182,301,総数,411,総数,001,総数,29000,奈良県,1997000000,1997年
159,301,総数,411,総数,001,総数,30000,和歌山県,1997000000,1997年
140,301,総数,411,総数,001,総数,31000,鳥取県,1997000000,1997年
133,301,総数,411,総数,001,総数,32000,島根県,1997000000,1997年
373,301,総数,411,総数,001,総数,33000,岡山県,1997000000,1997年
549,301,総数,411,総数,001,総数,34000,広島県,1997000000,1997年
289,301,総数,411,総数,001,総数,35000,山口県,1997000000,1997年
115,301,総数,411,総数,001,総数,36000,徳島県,1997000000,1997年
152,301,総数,411,総数,001,総数,37000,香川県,1997000000,1997年
220,301,総数,411,総数,001,総数,38000,愛媛県,1997000000,1997年
151,301,総数,411,総数,001,総数,39000,高知県,1997000000,1997年
890,301,総数,411,総数,001,総数,40000,福岡県,1997000000,1997年
122,301,総数,411,総数,001,総数,41000,佐賀県,1997000000,1997年
162,301,総数,411,総数,001,総数,42000,長崎県,1997000000,1997年
214,301,総数,411,総数,001,総数,43000,熊本県,1997000000,1997年
255,301,総数,411,総数,001,総数,44000,大分県,1997000000,1997年
207,301,総数,411,総数,001,総数,45000,宮崎県,1997000000,1997年
214,301,総数,411,総数,001,総数,46000,鹿児島県,1997000000,1997年
142,301,総数,411,総数,001,総数,47000,沖縄県,1997000000,1997年
1954,301,総数,411,総数,002,駅周辺商店街,00000,全国,1997000000,1997年
720,301,総数,411,総数,002,駅周辺商店街,00012,大都市,1997000000,1997年
715,301,総数,411,総数,002,駅周辺商店街,00013,中都市,1997000000,1997年
109,301,総数,411,総数,002,駅周辺商店街,00014,人口50～100万未満市,1997000000,1997年
295,301,総数,411,総数,002,駅周辺商店街,00015,人口30～50万未満市,1997000000,1997年
311,301,総数,411,総数,002,駅周辺商店街,00016,人口15～30万未満市,1997000000,1997年
417,301,総数,411,総数,002,駅周辺商店街,00018,小都市Ａ,1997000000,1997年
188,301,総数,411,総数,002,駅周辺商店街,00019,人口10～15万未満市,1997000000,1997年
229,301,総数,411,総数,002,駅周辺商店街,00020,人口5～10万未満市,1997000000,1997年
70,301,総数,411,総数,002,駅周辺商店街,00021,小都市Ｂ,1997000000,1997年
32,301,総数,411,総数,002,駅周辺商店街,00022,町村,1997000000,1997年
91,301,総数,411,総数,002,駅周辺商店街,01000,北海道,1997000000,1997年
16,301,総数,411,総数,002,駅周辺商店街,02000,青森県,1997000000,1997年
18,301,総数,411,総数,002,駅周辺商店街,03000,岩手県,1997000000,1997年
17,301,総数,411,総数,002,駅周辺商店街,04000,宮城県,1997000000,1997年
12,301,総数,411,総数,002,駅周辺商店街,05000,秋田県,1997000000,1997年
9,301,総数,411,総数,002,駅周辺商店街,06000,山形県,1997000000,1997年
15,301,総数,411,総数,002,駅周辺商店街,07000,福島県,1997000000,1997年
14,301,総数,411,総数,002,駅周辺商店街,08000,茨城県,1997000000,1997年
20,301,総数,411,総数,002,駅周辺商店街,09000,栃木県,1997000000,1997年
13,301,総数,411,総数,002,駅周辺商店街,10000,群馬県,1997000000,1997年
135,301,総数,411,総数,002,駅周辺商店街,11000,埼玉県,1997000000,1997年
130,301,総数,411,総数,002,駅周辺商店街,12000,千葉県,1997000000,1997年
496,301,総数,411,総数,002,駅周辺商店街,13000,東京都,1997000000,1997年
222,301,総数,411,総数,002,駅周辺商店街,14000,神奈川県,1997000000,1997年
19,301,総数,411,総数,002,駅周辺商店街,15000,新潟県,1997000000,1997年
5,301,総数,411,総数,002,駅周辺商店街,16000,富山県,1997000000,1997年
10,301,総数,411,総数,002,駅周辺商店街,17000,石川県,1997000000,1997年
8,301,総数,411,総数,002,駅周辺商店街,18000,福井県,1997000000,1997年
7,301,総数,411,総数,002,駅周辺商店街,19000,山梨県,1997000000,1997年
16,301,総数,411,総数,002,駅周辺商店街,20000,長野県,1997000000,1997年
10,301,総数,411,総数,002,駅周辺商店街,21000,岐阜県,1997000000,1997年
40,301,総数,411,総数,002,駅周辺商店街,22000,静岡県,1997000000,1997年
64,301,総数,411,総数,002,駅周辺商店街,23000,愛知県,1997000000,1997年
15,301,総数,411,総数,002,駅周辺商店街,24000,三重県,1997000000,1997年
11,301,総数,411,総数,002,駅周辺商店街,25000,滋賀県,1997000000,1997年
41,301,総数,411,総数,002,駅周辺商店街,26000,京都府,1997000000,1997年
162,301,総数,411,総数,002,駅周辺商店街,27000,大阪府,1997000000,1997年
77,301,総数,411,総数,002,駅周辺商店街,28000,兵庫県,1997000000,1997年
14,301,総数,411,総数,002,駅周辺商店街,29000,奈良県,1997000000,1997年
10,301,総数,411,総数,002,駅周辺商店街,30000,和歌山県,1997000000,1997年
9,301,総数,411,総数,002,駅周辺商店街,31000,鳥取県,1997000000,1997年
5,301,総数,411,総数,002,駅周辺商店街,32000,島根県,1997000000,1997年
9,301,総数,411,総数,002,駅周辺商店街,33000,岡山県,1997000000,1997年
34,301,総数,411,総数,002,駅周辺商店街,34000,広島県,1997000000,1997年
28,301,総数,411,総数,002,駅周辺商店街,35000,山口県,1997000000,1997年
7,301,総数,411,総数,002,駅周辺商店街,36000,徳島県,1997000000,1997年
7,301,総数,411,総数,002,駅周辺商店街,37000,香川県,1997000000,1997年
11,301,総数,411,総数,002,駅周辺商店街,38000,愛媛県,1997000000,1997年
2,301,総数,411,総数,002,駅周辺商店街,39000,高知県,1997000000,1997年
73,301,総数,411,総数,002,駅周辺商店街,40000,福岡県,1997000000,1997年
15,301,総数,411,総数,002,駅周辺商店街,41000,佐賀県,1997000000,1997年
3,301,総数,411,総数,002,駅周辺商店街,42000,長崎県,1997000000,1997年
3,301,総数,411,総数,002,駅周辺商店街,43000,熊本県,1997000000,1997年
13,301,総数,411,総数,002,駅周辺商店街,44000,大分県,1997000000,1997年
8,301,総数,411,総数,002,駅周辺商店街,45000,宮崎県,1997000000,1997年
10,301,総数,411,総数,002,駅周辺商店街,46000,鹿児島県,1997000000,1997年
-,301,総数,411,総数,002,駅周辺商店街,47000,沖縄県,1997000000,1997年
1168,301,総数,411,総数,003,駅周辺商店街以外,00000,全国,1997000000,1997年
328,301,総数,411,総数,003,駅周辺商店街以外,00012,大都市,1997000000,1997年
440,301,総数,411,総数,003,駅周辺商店街以外,00013,中都市,1997000000,1997年
71,301,総数,411,総数,003,駅周辺商店街以外,00014,人口50～100万未満市,1997000000,1997年
181,301,総数,411,総数,003,駅周辺商店街以外,00015,人口30～50万未満市,1997000000,1997年
188,301,総数,411,総数,003,駅周辺商店街以外,00016,人口15～30万未満市,1997000000,1997年
332,301,総数,411,総数,003,駅周辺商店街以外,00018,小都市Ａ,1997000000,1997年
153,301,総数,411,総数,003,駅周辺商店街以外,00019,人口10～15万未満市,1997000000,1997年
179,301,総数,411,総数,003,駅周辺商店街以外,00020,人口5～10万未満市,1997000000,1997年
36,301,総数,411,総数,003,駅周辺商店街以外,00021,小都市Ｂ,1997000000,1997年
32,301,総数,411,総数,003,駅周辺商店街以外,00022,町村,1997000000,1997年
34,301,総数,411,総数,003,駅周辺商店街以外,01000,北海道,1997000000,1997年
3,301,総数,411,総数,003,駅周辺商店街以外,02000,青森県,1997000000,1997年
6,301,総数,411,総数,003,駅周辺商店街以外,03000,岩手県,1997000000,1997年
16,301,総数,411,総数,003,駅周辺商店街以外,04000,宮城県,1997000000,1997年
6,301,総数,411,総数,003,駅周辺商店街以外,05000,秋田県,1997000000,1997年
6,301,総数,411,総数,003,駅周辺商店街以外,06000,山形県,1997000000,1997年
7,301,総数,411,総数,003,駅周辺商店街以外,07000,福島県,1997000000,1997年
21,301,総数,411,総数,003,駅周辺商店街以外,08000,茨城県,1997000000,1997年
4,301,総数,411,総数,003,駅周辺商店街以外,09000,栃木県,1997000000,1997年
18,301,総数,411,総数,003,駅周辺商店街以外,10000,群馬県,1997000000,1997年
62,301,総数,411,総数,003,駅周辺商店街以外,11000,埼玉県,1997000000,1997年
70,301,総数,411,総数,003,駅周辺商店街以外,12000,千葉県,1997000000,1997年
134,301,総数,411,総数,003,駅周辺商店街以外,13000,東京都,1997000000,1997年
117,301,総数,411,総数,003,駅周辺商店街以外,14000,神奈川県,1997000000,1997年
20,301,総数,411,総数,003,駅周辺商店街以外,15000,新潟県,1997000000,1997年
15,301,総数,411,総数,003,駅周辺商店街以外,16000,富山県,1997000000,1997年
7,301,総数,411,総数,003,駅周辺商店街以外,17000,石川県,1997000000,1997年
1,301,総数,411,総数,003,駅周辺商店街以外,18000,福井県,1997000000,1997年
2,301,総数,411,総数,003,駅周辺商店街以外,19000,山梨県,1997000000,1997年
27,301,総数,411,総数,003,駅周辺商店街以外,20000,長野県,1997000000,1997年
9,301,総数,411,総数,003,駅周辺商店街以外,21000,岐阜県,1997000000,1997年
21,301,総数,411,総数,003,駅周辺商店街以外,22000,静岡県,1997000000,1997年
78,301,総数,411,総数,003,駅周辺商店街以外,23000,愛知県,1997000000,1997年
18,301,総数,411,総数,003,駅周辺商店街以外,24000,三重県,1997000000,1997年
23,301,総数,411,総数,003,駅周辺商店街以外,25000,滋賀県,1997000000,1997年
35,301,総数,411,総数,003,駅周辺商店街以外,26000,京都府,1997000000,1997年
157,301,総数,411,総数,003,駅周辺商店街以外,27000,大阪府,1997000000,1997年
94,301,総数,411,総数,003,駅周辺商店街以外,28000,兵庫県,1997000000,1997年
20,301,総数,411,総数,003,駅周辺商店街以外,29000,奈良県,1997000000,1997年
3,301,総数,411,総数,003,駅周辺商店街以外,30000,和歌山県,1997000000,1997年
3,301,総数,411,総数,003,駅周辺商店街以外,31000,鳥取県,1997000000,1997年
5,301,総数,411,総数,003,駅周辺商店街以外,32000,島根県,1997000000,1997年
16,301,総数,411,総数,003,駅周辺商店街以外,33000,岡山県,1997000000,1997年
20,301,総数,411,総数,003,駅周辺商店街以外,34000,広島県,1997000000,1997年
15,301,総数,411,総数,003,駅周辺商店街以外,35000,山口県,1997000000,1997年
3,301,総数,411,総数,003,駅周辺商店街以外,36000,徳島県,1997000000,1997年
4,301,総数,411,総数,003,駅周辺商店街以外,37000,香川県,1997000000,1997年
5,301,総数,411,総数,003,駅周辺商店街以外,38000,愛媛県,1997000000,1997年
4,301,総数,411,総数,003,駅周辺商店街以外,39000,高知県,1997000000,1997年
41,301,総数,411,総数,003,駅周辺商店街以外,40000,福岡県,1997000000,1997年
5,301,総数,411,総数,003,駅周辺商店街以外,41000,佐賀県,1997000000,1997年
1,301,総数,411,総数,003,駅周辺商店街以外,42000,長崎県,1997000000,1997年
1,301,総数,411,総数,003,駅周辺商店街以外,43000,熊本県,1997000000,1997年
5,301,総数,411,総数,003,駅周辺商店街以外,44000,大分県,1997000000,1997年
4,301,総数,411,総数,003,駅周辺商店街以外,45000,宮崎県,1997000000,1997年
2,301,総数,411,総数,003,駅周辺商店街以外,46000,鹿児島県,1997000000,1997年
-,301,総数,411,総数,003,駅周辺商店街以外,47000,沖縄県,1997000000,1997年
1025,301,総数,411,総数,004,住宅地周辺商店街,00000,全国,1997000000,1997年
303,301,総数,411,総数,004,住宅地周辺商店街,00012,大都市,1997000000,1997年
398,301,総数,411,総数,004,住宅地周辺商店街,00013,中都市,1997000000,1997年
90,301,総数,411,総数,004,住宅地周辺商店街,00014,人口50～100万未満市,1997000000,1997年
147,301,総数,411,総数,004,住宅地周辺商店街,00015,人口30～50万未満市,1997000000,1997年
161,301,総数,411,総数,004,住宅地周辺商店街,00016,人口15～30万未満市,1997000000,1997年
223,301,総数,411,総数,004,住宅地周辺商店街,00018,小都市Ａ,1997000000,1997年
107,301,総数,411,総数,004,住宅地周辺商店街,00019,人口10～15万未満市,1997000000,1997年
116,301,総数,411,総数,004,住宅地周辺商店街,00020,人口5～10万未満市,1997000000,1997年
54,301,総数,411,総数,004,住宅地周辺商店街,00021,小都市Ｂ,1997000000,1997年
47,301,総数,411,総数,004,住宅地周辺商店街,00022,町村,1997000000,1997年
54,301,総数,411,総数,004,住宅地周辺商店街,01000,北海道,1997000000,1997年
9,301,総数,411,総数,004,住宅地周辺商店街,02000,青森県,1997000000,1997年
3,301,総数,411,総数,004,住宅地周辺商店街,03000,岩手県,1997000000,1997年
22,301,総数,411,総数,004,住宅地周辺商店街,04000,宮城県,1997000000,1997年
15,301,総数,411,総数,004,住宅地周辺商店街,05000,秋田県,1997000000,1997年
7,301,総数,411,総数,004,住宅地周辺商店街,06000,山形県,1997000000,1997年
5,301,総数,411,総数,004,住宅地周辺商店街,07000,福島県,1997000000,1997年
14,301,総数,411,総数,004,住宅地周辺商店街,08000,茨城県,1997000000,1997年
20,301,総数,411,総数,004,住宅地周辺商店街,09000,栃木県,1997000000,1997年
18,301,総数,411,総数,004,住宅地周辺商店街,10000,群馬県,1997000000,1997年
81,301,総数,411,総数,004,住宅地周辺商店街,11000,埼玉県,1997000000,1997年
46,301,総数,411,総数,004,住宅地周辺商店街,12000,千葉県,1997000000,1997年
132,301,総数,411,総数,004,住宅地周辺商店街,13000,東京都,1997000000,1997年
57,301,総数,411,総数,004,住宅地周辺商店街,14000,神奈川県,1997000000,1997年
17,301,総数,411,総数,004,住宅地周辺商店街,15000,新潟県,1997000000,1997年
9,301,総数,411,総数,004,住宅地周辺商店街,16000,富山県,1997000000,1997年
13,301,総数,411,総数,004,住宅地周辺商店街,17000,石川県,1997000000,1997年
16,301,総数,411,総数,004,住宅地周辺商店街,18000,福井県,1997000000,1997年
5,301,総数,411,総数,004,住宅地周辺商店街,19000,山梨県,1997000000,1997年
7,301,総数,411,総数,004,住宅地周辺商店街,20000,長野県,1997000000,1997年
6,301,総数,411,総数,004,住宅地周辺商店街,21000,岐阜県,1997000000,1997年
38,301,総数,411,総数,004,住宅地周辺商店街,22000,静岡県,1997000000,1997年
55,301,総数,411,総数,004,住宅地周辺商店街,23000,愛知県,1997000000,1997年
14,301,総数,411,総数,004,住宅地周辺商店街,24000,三重県,1997000000,1997年
7,301,総数,411,総数,004,住宅地周辺商店街,25000,滋賀県,1997000000,1997年
34,301,総数,411,総数,004,住宅地周辺商店街,26000,京都府,1997000000,1997年
80,301,総数,411,総数,004,住宅地周辺商店街,27000,大阪府,1997000000,1997年
14,301,総数,411,総数,004,住宅地周辺商店街,28000,兵庫県,1997000000,1997年
2,301,総数,411,総数,004,住宅地周辺商店街,29000,奈良県,1997000000,1997年
10,301,総数,411,総数,004,住宅地周辺商店街,30000,和歌山県,1997000000,1997年
8,301,総数,411,総数,004,住宅地周辺商店街,31000,鳥取県,1997000000,1997年
6,301,総数,411,総数,004,住宅地周辺商店街,32000,島根県,1997000000,1997年
6,301,総数,411,総数,004,住宅地周辺商店街,33000,岡山県,1997000000,1997年
35,301,総数,411,総数,004,住宅地周辺商店街,34000,広島県,1997000000,1997年
9,301,総数,411,総数,004,住宅地周辺商店街,35000,山口県,1997000000,1997年
1,301,総数,411,総数,004,住宅地周辺商店街,36000,徳島県,1997000000,1997年
6,301,総数,411,総数,004,住宅地周辺商店街,37000,香川県,1997000000,1997年
-,301,総数,411,総数,004,住宅地周辺商店街,38000,愛媛県,1997000000,1997年
6,301,総数,411,総数,004,住宅地周辺商店街,39000,高知県,1997000000,1997年
62,301,総数,411,総数,004,住宅地周辺商店街,40000,福岡県,1997000000,1997年
2,301,総数,411,総数,004,住宅地周辺商店街,41000,佐賀県,1997000000,1997年
11,301,総数,411,総数,004,住宅地周辺商店街,42000,長崎県,1997000000,1997年
7,301,総数,411,総数,004,住宅地周辺商店街,43000,熊本県,1997000000,1997年
17,301,総数,411,総数,004,住宅地周辺商店街,44000,大分県,1997000000,1997年
1,301,総数,411,総数,004,住宅地周辺商店街,45000,宮崎県,1997000000,1997年
25,301,総数,411,総数,004,住宅地周辺商店街,46000,鹿児島県,1997000000,1997年
13,301,総数,411,総数,004,住宅地周辺商店街,47000,沖縄県,1997000000,1997年
3742,301,総数,411,総数,005,住宅地周辺商店街以外,00000,全国,1997000000,1997年
720,301,総数,411,総数,005,住宅地周辺商店街以外,00012,大都市,1997000000,1997年
1728,301,総数,411,総数,005,住宅地周辺商店街以外,00013,中都市,1997000000,1997年
307,301,総数,411,総数,005,住宅地周辺商店街以外,00014,人口50～100万未満市,1997000000,1997年
729,301,総数,411,総数,005,住宅地周辺商店街以外,00015,人口30～50万未満市,1997000000,1997年
692,301,総数,411,総数,005,住宅地周辺商店街以外,00016,人口15～30万未満市,1997000000,1997年
1028,301,総数,411,総数,005,住宅地周辺商店街以外,00018,小都市Ａ,1997000000,1997年
478,301,総数,411,総数,005,住宅地周辺商店街以外,00019,人口10～15万未満市,1997000000,1997年
550,301,総数,411,総数,005,住宅地周辺商店街以外,00020,人口5～10万未満市,1997000000,1997年
161,301,総数,411,総数,005,住宅地周辺商店街以外,00021,小都市Ｂ,1997000000,1997年
105,301,総数,411,総数,005,住宅地周辺商店街以外,00022,町村,1997000000,1997年
255,301,総数,411,総数,005,住宅地周辺商店街以外,01000,北海道,1997000000,1997年
42,301,総数,411,総数,005,住宅地周辺商店街以外,02000,青森県,1997000000,1997年
44,301,総数,411,総数,005,住宅地周辺商店街以外,03000,岩手県,1997000000,1997年
77,301,総数,411,総数,005,住宅地周辺商店街以外,04000,宮城県,1997000000,1997年
50,301,総数,411,総数,005,住宅地周辺商店街以外,05000,秋田県,1997000000,1997年
55,301,総数,411,総数,005,住宅地周辺商店街以外,06000,山形県,1997000000,1997年
45,301,総数,411,総数,005,住宅地周辺商店街以外,07000,福島県,1997000000,1997年
77,301,総数,411,総数,005,住宅地周辺商店街以外,08000,茨城県,1997000000,1997年
48,301,総数,411,総数,005,住宅地周辺商店街以外,09000,栃木県,1997000000,1997年
59,301,総数,411,総数,005,住宅地周辺商店街以外,10000,群馬県,1997000000,1997年
214,301,総数,411,総数,005,住宅地周辺商店街以外,11000,埼玉県,1997000000,1997年
134,301,総数,411,総数,005,住宅地周辺商店街以外,12000,千葉県,1997000000,1997年
244,301,総数,411,総数,005,住宅地周辺商店街以外,13000,東京都,1997000000,1997年
192,301,総数,411,総数,005,住宅地周辺商店街以外,14000,神奈川県,1997000000,1997年
74,301,総数,411,総数,005,住宅地周辺商店街以外,15000,新潟県,1997000000,1997年
27,301,総数,411,総数,005,住宅地周辺商店街以外,16000,富山県,1997000000,1997年
56,301,総数,411,総数,005,住宅地周辺商店街以外,17000,石川県,1997000000,1997年
41,301,総数,411,総数,005,住宅地周辺商店街以外,18000,福井県,1997000000,1997年
15,301,総数,411,総数,005,住宅地周辺商店街以外,19000,山梨県,1997000000,1997年
58,301,総数,411,総数,005,住宅地周辺商店街以外,20000,長野県,1997000000,1997年
48,301,総数,411,総数,005,住宅地周辺商店街以外,21000,岐阜県,1997000000,1997年
138,301,総数,411,総数,005,住宅地周辺商店街以外,22000,静岡県,1997000000,1997年
289,301,総数,411,総数,005,住宅地周辺商店街以外,23000,愛知県,1997000000,1997年
47,301,総数,411,総数,005,住宅地周辺商店街以外,24000,三重県,1997000000,1997年
34,301,総数,411,総数,005,住宅地周辺商店街以外,25000,滋賀県,1997000000,1997年
64,301,総数,411,総数,005,住宅地周辺商店街以外,26000,京都府,1997000000,1997年
259,301,総数,411,総数,005,住宅地周辺商店街以外,27000,大阪府,1997000000,1997年
129,301,総数,411,総数,005,住宅地周辺商店街以外,28000,兵庫県,1997000000,1997年
32,301,総数,411,総数,005,住宅地周辺商店街以外,29000,奈良県,1997000000,1997年
16,301,総数,411,総数,005,住宅地周辺商店街以外,30000,和歌山県,1997000000,1997年
28,301,総数,411,総数,005,住宅地周辺商店街以外,31000,鳥取県,1997000000,1997年
26,301,総数,411,総数,005,住宅地周辺商店街以外,32000,島根県,1997000000,1997年
56,301,総数,411,総数,005,住宅地周辺商店街以外,33000,岡山県,1997000000,1997年
104,301,総数,411,総数,005,住宅地周辺商店街以外,34000,広島県,1997000000,1997年
64,301,総数,411,総数,005,住宅地周辺商店街以外,35000,山口県,1997000000,1997年
14,301,総数,411,総数,005,住宅地周辺商店街以外,36000,徳島県,1997000000,1997年
17,301,総数,411,総数,005,住宅地周辺商店街以外,37000,香川県,1997000000,1997年
60,301,総数,411,総数,005,住宅地周辺商店街以外,38000,愛媛県,1997000000,1997年
19,301,総数,411,総数,005,住宅地周辺商店街以外,39000,高知県,1997000000,1997年
223,301,総数,411,総数,005,住宅地周辺商店街以外,40000,福岡県,1997000000,1997年
19,301,総数,411,総数,005,住宅地周辺商店街以外,41000,佐賀県,1997000000,1997年
27,301,総数,411,総数,005,住宅地周辺商店街以外,42000,長崎県,1997000000,1997年
48,301,総数,411,総数,005,住宅地周辺商店街以外,43000,熊本県,1997000000,1997年
55,301,総数,411,総数,005,住宅地周辺商店街以外,44000,大分県,1997000000,1997年
46,301,総数,411,総数,005,住宅地周辺商店街以外,45000,宮崎県,1997000000,1997年
29,301,総数,411,総数,005,住宅地周辺商店街以外,46000,鹿児島県,1997000000,1997年
44,301,総数,411,総数,005,住宅地周辺商店街以外,47000,沖縄県,1997000000,1997年
1845,301,総数,411,総数,006,幹線道路周辺商店街,00000,全国,1997000000,1997年
331,301,総数,411,総数,006,幹線道路周辺商店街,00012,大都市,1997000000,1997年
771,301,総数,411,総数,006,幹線道路周辺商店街,00013,中都市,1997000000,1997年
103,301,総数,411,総数,006,幹線道路周辺商店街,00014,人口50～100万未満市,1997000000,1997年
322,301,総数,411,総数,006,幹線道路周辺商店街,00015,人口30～50万未満市,1997000000,1997年
346,301,総数,411,総数,006,幹線道路周辺商店街,00016,人口15～30万未満市,1997000000,1997年
528,301,総数,411,総数,006,幹線道路周辺商店街,00018,小都市Ａ,1997000000,1997年
256,301,総数,411,総数,006,幹線道路周辺商店街,00019,人口10～15万未満市,1997000000,1997年
272,301,総数,411,総数,006,幹線道路周辺商店街,00020,人口5～10万未満市,1997000000,1997年
94,301,総数,411,総数,006,幹線道路周辺商店街,00021,小都市Ｂ,1997000000,1997年
121,301,総数,411,総数,006,幹線道路周辺商店街,00022,町村,1997000000,1997年
192,301,総数,411,総数,006,幹線道路周辺商店街,01000,北海道,1997000000,1997年
57,301,総数,411,総数,006,幹線道路周辺商店街,02000,青森県,1997000000,1997年
13,301,総数,411,総数,006,幹線道路周辺商店街,03000,岩手県,1997000000,1997年
60,301,総数,411,総数,006,幹線道路周辺商店街,04000,宮城県,1997000000,1997年
21,301,総数,411,総数,006,幹線道路周辺商店街,05000,秋田県,1997000000,1997年
37,301,総数,411,総数,006,幹線道路周辺商店街,06000,山形県,1997000000,1997年
39,301,総数,411,総数,006,幹線道路周辺商店街,07000,福島県,1997000000,1997年
48,301,総数,411,総数,006,幹線道路周辺商店街,08000,茨城県,1997000000,1997年
68,301,総数,411,総数,006,幹線道路周辺商店街,09000,栃木県,1997000000,1997年
37,301,総数,411,総数,006,幹線道路周辺商店街,10000,群馬県,1997000000,1997年
62,301,総数,411,総数,006,幹線道路周辺商店街,11000,埼玉県,1997000000,1997年
44,301,総数,411,総数,006,幹線道路周辺商店街,12000,千葉県,1997000000,1997年
113,301,総数,411,総数,006,幹線道路周辺商店街,13000,東京都,1997000000,1997年
55,301,総数,411,総数,006,幹線道路周辺商店街,14000,神奈川県,1997000000,1997年
45,301,総数,411,総数,006,幹線道路周辺商店街,15000,新潟県,1997000000,1997年
32,301,総数,411,総数,006,幹線道路周辺商店街,16000,富山県,1997000000,1997年
14,301,総数,411,総数,006,幹線道路周辺商店街,17000,石川県,1997000000,1997年
33,301,総数,411,総数,006,幹線道路周辺商店街,18000,福井県,1997000000,1997年
18,301,総数,411,総数,006,幹線道路周辺商店街,19000,山梨県,1997000000,1997年
44,301,総数,411,総数,006,幹線道路周辺商店街,20000,長野県,1997000000,1997年
19,301,総数,411,総数,006,幹線道路周辺商店街,21000,岐阜県,1997000000,1997年
51,301,総数,411,総数,006,幹線道路周辺商店街,22000,静岡県,1997000000,1997年
128,301,総数,411,総数,006,幹線道路周辺商店街,23000,愛知県,1997000000,1997年
24,301,総数,411,総数,006,幹線道路周辺商店街,24000,三重県,1997000000,1997年
14,301,総数,411,総数,006,幹線道路周辺商店街,25000,滋賀県,1997000000,1997年
13,301,総数,411,総数,006,幹線道路周辺商店街,26000,京都府,1997000000,1997年
39,301,総数,411,総数,006,幹線道路周辺商店街,27000,大阪府,1997000000,1997年
32,301,総数,411,総数,006,幹線道路周辺商店街,28000,兵庫県,1997000000,1997年
5,301,総数,411,総数,006,幹線道路周辺商店街,29000,奈良県,1997000000,1997年
19,301,総数,411,総数,006,幹線道路周辺商店街,30000,和歌山県,1997000000,1997年
8,301,総数,411,総数,006,幹線道路周辺商店街,31000,鳥取県,1997000000,1997年
22,301,総数,411,総数,006,幹線道路周辺商店街,32000,島根県,1997000000,1997年
7,301,総数,411,総数,006,幹線道路周辺商店街,33000,岡山県,1997000000,1997年
63,301,総数,411,総数,006,幹線道路周辺商店街,34000,広島県,1997000000,1997年
30,301,総数,411,総数,006,幹線道路周辺商店街,35000,山口県,1997000000,1997年
16,301,総数,411,総数,006,幹線道路周辺商店街,36000,徳島県,1997000000,1997年
