value,cat01,cat01_label,cat03,cat03_label,area,area_label,time,time_label,unit
1257,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50020,都府県,2015000000,2015年,経営体
255,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50030,東北地方,2015000000,2015年,経営体
87,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50040,北陸地方,2015000000,2015年,経営体
214,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50050,関東・東山地方,2015000000,2015年,経営体
82,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50060,北関東地方,2015000000,2015年,経営体
36,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50070,南関東地方,2015000000,2015年,経営体
96,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50080,東山地方,2015000000,2015年,経営体
130,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50090,東海地方,2015000000,2015年,経営体
171,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50100,近畿地方,2015000000,2015年,経営体
110,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50110,中国地方,2015000000,2015年,経営体
44,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50120,山陰地方,2015000000,2015年,経営体
66,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50130,山陽地方,2015000000,2015年,経営体
79,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50140,四国地方,2015000000,2015年,経営体
207,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50150,九州地方,2015000000,2015年,経営体
119,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50160,北九州地方,2015000000,2015年,経営体
88,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50170,南九州地方,2015000000,2015年,経営体
4,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,50180,沖縄地方,2015000000,2015年,経営体
206,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,01000,北海道,2015000000,2015年,経営体
41,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,02000,青森県,2015000000,2015年,経営体
79,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,03000,岩手県,2015000000,2015年,経営体
27,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,04000,宮城県,2015000000,2015年,経営体
49,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,05000,秋田県,2015000000,2015年,経営体
20,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,06000,山形県,2015000000,2015年,経営体
39,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,07000,福島県,2015000000,2015年,経営体
21,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,08000,茨城県,2015000000,2015年,経営体
23,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,09000,栃木県,2015000000,2015年,経営体
38,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,10000,群馬県,2015000000,2015年,経営体
11,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,11000,埼玉県,2015000000,2015年,経営体
3,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,12000,千葉県,2015000000,2015年,経営体
8,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,13000,東京都,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,14000,神奈川県,2015000000,2015年,経営体
42,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,15000,新潟県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,16000,富山県,2015000000,2015年,経営体
16,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,17000,石川県,2015000000,2015年,経営体
15,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,18000,福井県,2015000000,2015年,経営体
27,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,19000,山梨県,2015000000,2015年,経営体
69,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,20000,長野県,2015000000,2015年,経営体
41,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,21000,岐阜県,2015000000,2015年,経営体
51,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,22000,静岡県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,23000,愛知県,2015000000,2015年,経営体
25,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,24000,三重県,2015000000,2015年,経営体
19,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,25000,滋賀県,2015000000,2015年,経営体
53,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,26000,京都府,2015000000,2015年,経営体
8,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,27000,大阪府,2015000000,2015年,経営体
27,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,28000,兵庫県,2015000000,2015年,経営体
32,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,29000,奈良県,2015000000,2015年,経営体
32,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,30000,和歌山県,2015000000,2015年,経営体
16,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,31000,鳥取県,2015000000,2015年,経営体
28,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,32000,島根県,2015000000,2015年,経営体
21,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,33000,岡山県,2015000000,2015年,経営体
33,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,34000,広島県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,35000,山口県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,36000,徳島県,2015000000,2015年,経営体
7,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,37000,香川県,2015000000,2015年,経営体
23,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,38000,愛媛県,2015000000,2015年,経営体
35,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,39000,高知県,2015000000,2015年,経営体
18,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,40000,福岡県,2015000000,2015年,経営体
16,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,41000,佐賀県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,42000,長崎県,2015000000,2015年,経営体
39,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,43000,熊本県,2015000000,2015年,経営体
34,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,44000,大分県,2015000000,2015年,経営体
42,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,45000,宮崎県,2015000000,2015年,経営体
46,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,46000,鹿児島県,2015000000,2015年,経営体
4,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,190,林業経営体_うち法人経営体,47000,沖縄県,2015000000,2015年,経営体
778,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,00000,全国,2015000000,2015年,経営体
155,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50010,北海道地方,2015000000,2015年,経営体
623,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50020,都府県,2015000000,2015年,経営体
141,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50030,東北地方,2015000000,2015年,経営体
33,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50040,北陸地方,2015000000,2015年,経営体
122,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50050,関東・東山地方,2015000000,2015年,経営体
51,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50060,北関東地方,2015000000,2015年,経営体
23,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50070,南関東地方,2015000000,2015年,経営体
48,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50080,東山地方,2015000000,2015年,経営体
62,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50090,東海地方,2015000000,2015年,経営体
55,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50100,近畿地方,2015000000,2015年,経営体
52,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50110,中国地方,2015000000,2015年,経営体
21,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50120,山陰地方,2015000000,2015年,経営体
31,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50130,山陽地方,2015000000,2015年,経営体
36,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50140,四国地方,2015000000,2015年,経営体
121,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50150,九州地方,2015000000,2015年,経営体
64,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50160,北九州地方,2015000000,2015年,経営体
57,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50170,南九州地方,2015000000,2015年,経営体
1,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,50180,沖縄地方,2015000000,2015年,経営体
155,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,01000,北海道,2015000000,2015年,経営体
25,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,02000,青森県,2015000000,2015年,経営体
42,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,03000,岩手県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,04000,宮城県,2015000000,2015年,経営体
35,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,05000,秋田県,2015000000,2015年,経営体
7,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,06000,山形県,2015000000,2015年,経営体
20,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,07000,福島県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,08000,茨城県,2015000000,2015年,経営体
15,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,09000,栃木県,2015000000,2015年,経営体
23,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,10000,群馬県,2015000000,2015年,経営体
5,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,11000,埼玉県,2015000000,2015年,経営体
3,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,12000,千葉県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,13000,東京都,2015000000,2015年,経営体
9,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,14000,神奈川県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,15000,新潟県,2015000000,2015年,経営体
7,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,16000,富山県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,17000,石川県,2015000000,2015年,経営体
1,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,18000,福井県,2015000000,2015年,経営体
20,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,19000,山梨県,2015000000,2015年,経営体
28,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,20000,長野県,2015000000,2015年,経営体
21,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,21000,岐阜県,2015000000,2015年,経営体
25,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,22000,静岡県,2015000000,2015年,経営体
5,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,23000,愛知県,2015000000,2015年,経営体
11,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,24000,三重県,2015000000,2015年,経営体
2,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,25000,滋賀県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,26000,京都府,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,27000,大阪府,2015000000,2015年,経営体
8,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,28000,兵庫県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,29000,奈良県,2015000000,2015年,経営体
11,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,30000,和歌山県,2015000000,2015年,経営体
9,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,31000,鳥取県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,32000,島根県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,33000,岡山県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,34000,広島県,2015000000,2015年,経営体
5,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,35000,山口県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,36000,徳島県,2015000000,2015年,経営体
2,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,37000,香川県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,38000,愛媛県,2015000000,2015年,経営体
15,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,39000,高知県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,40000,福岡県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,41000,佐賀県,2015000000,2015年,経営体
2,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,42000,長崎県,2015000000,2015年,経営体
25,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,43000,熊本県,2015000000,2015年,経営体
19,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,44000,大分県,2015000000,2015年,経営体
28,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,45000,宮崎県,2015000000,2015年,経営体
29,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,46000,鹿児島県,2015000000,2015年,経営体
1,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,200,林業経営体_うち法人経営体_うち会社,47000,沖縄県,2015000000,2015年,経営体
510,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,00000,全国,2015000000,2015年,経営体
40,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50010,北海道地方,2015000000,2015年,経営体
470,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50020,都府県,2015000000,2015年,経営体
78,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50030,東北地方,2015000000,2015年,経営体
49,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50040,北陸地方,2015000000,2015年,経営体
64,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50050,関東・東山地方,2015000000,2015年,経営体
22,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50060,北関東地方,2015000000,2015年,経営体
9,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50070,南関東地方,2015000000,2015年,経営体
33,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50080,東山地方,2015000000,2015年,経営体
46,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50090,東海地方,2015000000,2015年,経営体
82,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50100,近畿地方,2015000000,2015年,経営体
41,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50110,中国地方,2015000000,2015年,経営体
17,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50120,山陰地方,2015000000,2015年,経営体
24,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50130,山陽地方,2015000000,2015年,経営体
37,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50140,四国地方,2015000000,2015年,経営体
70,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50150,九州地方,2015000000,2015年,経営体
48,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50160,北九州地方,2015000000,2015年,経営体
22,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50170,南九州地方,2015000000,2015年,経営体
3,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,50180,沖縄地方,2015000000,2015年,経営体
40,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,01000,北海道,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,02000,青森県,2015000000,2015年,経営体
17,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,03000,岩手県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,04000,宮城県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,05000,秋田県,2015000000,2015年,経営体
11,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,06000,山形県,2015000000,2015年,経営体
13,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,07000,福島県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,08000,茨城県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,09000,栃木県,2015000000,2015年,経営体
10,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,10000,群馬県,2015000000,2015年,経営体
4,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,11000,埼玉県,2015000000,2015年,経営体
-,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,12000,千葉県,2015000000,2015年,経営体
1,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,13000,東京都,2015000000,2015年,経営体
4,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,14000,神奈川県,2015000000,2015年,経営体
28,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,15000,新潟県,2015000000,2015年,経営体
5,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,16000,富山県,2015000000,2015年,経営体
4,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,17000,石川県,2015000000,2015年,経営体
12,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,18000,福井県,2015000000,2015年,経営体
7,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,19000,山梨県,2015000000,2015年,経営体
26,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,20000,長野県,2015000000,2015年,経営体
16,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,21000,岐阜県,2015000000,2015年,経営体
14,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,22000,静岡県,2015000000,2015年,経営体
6,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,23000,愛知県,2015000000,2015年,経営体
10,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,24000,三重県,2015000000,2015年,経営体
10,230,臨時雇い(手伝い等を含む)_雇い入れた実経営体数又は実農家数,210,林業経営体_うち法人経営体_うち森林組合,25000,滋賀県,2015000000,2015年,経営体
