value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,area,area_label,time,time_label,unit
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,35000,山口県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,38000,愛媛県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,39000,高知県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,41000,佐賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,42000,長崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,43000,熊本県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,45000,宮崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,46000,鹿児島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,01000,国立,47000,沖縄県,2006000000,2006年,人
25962,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,00000,全国,2006000000,2006年,人
1375,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,01000,北海道,2006000000,2006年,人
115,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,02000,青森県,2006000000,2006年,人
154,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,03000,岩手県,2006000000,2006年,人
573,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,04000,宮城県,2006000000,2006年,人
175,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,05000,秋田県,2006000000,2006年,人
126,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,06000,山形県,2006000000,2006年,人
592,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,07000,福島県,2006000000,2006年,人
809,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,08000,茨城県,2006000000,2006年,人
488,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,09000,栃木県,2006000000,2006年,人
373,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,10000,群馬県,2006000000,2006年,人
939,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,11000,埼玉県,2006000000,2006年,人
1928,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,12000,千葉県,2006000000,2006年,人
1300,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,13000,東京都,2006000000,2006年,人
1874,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,14000,神奈川県,2006000000,2006年,人
263,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,15000,新潟県,2006000000,2006年,人
129,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,16000,富山県,2006000000,2006年,人
84,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,17000,石川県,2006000000,2006年,人
97,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,18000,福井県,2006000000,2006年,人
222,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,19000,山梨県,2006000000,2006年,人
438,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,20000,長野県,2006000000,2006年,人
318,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,21000,岐阜県,2006000000,2006年,人
601,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,22000,静岡県,2006000000,2006年,人
1201,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,23000,愛知県,2006000000,2006年,人
258,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,24000,三重県,2006000000,2006年,人
296,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,25000,滋賀県,2006000000,2006年,人
479,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,26000,京都府,2006000000,2006年,人
3033,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,27000,大阪府,2006000000,2006年,人
1128,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,28000,兵庫県,2006000000,2006年,人
410,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,29000,奈良県,2006000000,2006年,人
274,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,30000,和歌山県,2006000000,2006年,人
122,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,31000,鳥取県,2006000000,2006年,人
57,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,32000,島根県,2006000000,2006年,人
630,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,33000,岡山県,2006000000,2006年,人
447,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,34000,広島県,2006000000,2006年,人
190,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,35000,山口県,2006000000,2006年,人
223,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,36000,徳島県,2006000000,2006年,人
170,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,37000,香川県,2006000000,2006年,人
414,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,38000,愛媛県,2006000000,2006年,人
159,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,39000,高知県,2006000000,2006年,人
1422,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,40000,福岡県,2006000000,2006年,人
268,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,41000,佐賀県,2006000000,2006年,人
387,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,42000,長崎県,2006000000,2006年,人
185,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,43000,熊本県,2006000000,2006年,人
222,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,44000,大分県,2006000000,2006年,人
234,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,45000,宮崎県,2006000000,2006年,人
392,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,46000,鹿児島県,2006000000,2006年,人
388,0000000270,児童数（長期欠席）,0000000020,病気,02000,公立,47000,沖縄県,2006000000,2006年,人
256,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,00000,全国,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,03000,岩手県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,04000,宮城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,06000,山形県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,07000,福島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,08000,茨城県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,09000,栃木県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,10000,群馬県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,11000,埼玉県,2006000000,2006年,人
13,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,12000,千葉県,2006000000,2006年,人
70,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,13000,東京都,2006000000,2006年,人
20,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,14000,神奈川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,15000,新潟県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,16000,富山県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,17000,石川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,18000,福井県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,19000,山梨県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,20000,長野県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,21000,岐阜県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,22000,静岡県,2006000000,2006年,人
6,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,23000,愛知県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,24000,三重県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,25000,滋賀県,2006000000,2006年,人
59,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,26000,京都府,2006000000,2006年,人
24,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,27000,大阪府,2006000000,2006年,人
20,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,28000,兵庫県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,29000,奈良県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,30000,和歌山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,31000,鳥取県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,32000,島根県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,33000,岡山県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,34000,広島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,35000,山口県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,38000,愛媛県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,39000,高知県,2006000000,2006年,人
9,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,41000,佐賀県,2006000000,2006年,人
4,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,42000,長崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,43000,熊本県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,45000,宮崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,46000,鹿児島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000020,病気,03000,私立,47000,沖縄県,2006000000,2006年,人
79,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,00000,全国,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,03000,岩手県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,04000,宮城県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,06000,山形県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,07000,福島県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,08000,茨城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,09000,栃木県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,10000,群馬県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,11000,埼玉県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,12000,千葉県,2006000000,2006年,人
7,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,13000,東京都,2006000000,2006年,人
7,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,14000,神奈川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,15000,新潟県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,16000,富山県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,17000,石川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,18000,福井県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,19000,山梨県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,20000,長野県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,21000,岐阜県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,22000,静岡県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,23000,愛知県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,24000,三重県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,25000,滋賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,26000,京都府,2006000000,2006年,人
9,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,27000,大阪府,2006000000,2006年,人
15,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,28000,兵庫県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,29000,奈良県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,30000,和歌山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,31000,鳥取県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,32000,島根県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,33000,岡山県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,34000,広島県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,35000,山口県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,38000,愛媛県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,39000,高知県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,41000,佐賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,42000,長崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,43000,熊本県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,45000,宮崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,46000,鹿児島県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,00000,計,47000,沖縄県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,00000,全国,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,03000,岩手県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,04000,宮城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,06000,山形県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,07000,福島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,08000,茨城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,09000,栃木県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,10000,群馬県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,11000,埼玉県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,12000,千葉県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,13000,東京都,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,14000,神奈川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,15000,新潟県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,16000,富山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,17000,石川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,18000,福井県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,19000,山梨県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,20000,長野県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,21000,岐阜県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,22000,静岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,23000,愛知県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,24000,三重県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,25000,滋賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,26000,京都府,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,27000,大阪府,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,28000,兵庫県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,29000,奈良県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,30000,和歌山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,31000,鳥取県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,32000,島根県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,33000,岡山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,34000,広島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,35000,山口県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,38000,愛媛県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,39000,高知県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,41000,佐賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,42000,長崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,43000,熊本県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,45000,宮崎県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,46000,鹿児島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,01000,国立,47000,沖縄県,2006000000,2006年,人
77,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,00000,全国,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,03000,岩手県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,04000,宮城県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,06000,山形県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,07000,福島県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,08000,茨城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,09000,栃木県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,10000,群馬県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,11000,埼玉県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,12000,千葉県,2006000000,2006年,人
6,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,13000,東京都,2006000000,2006年,人
7,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,14000,神奈川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,15000,新潟県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,16000,富山県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,17000,石川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,18000,福井県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,19000,山梨県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,20000,長野県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,21000,岐阜県,2006000000,2006年,人
5,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,22000,静岡県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,23000,愛知県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,24000,三重県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,25000,滋賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,26000,京都府,2006000000,2006年,人
9,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,27000,大阪府,2006000000,2006年,人
15,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,28000,兵庫県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,29000,奈良県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,30000,和歌山県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,31000,鳥取県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,32000,島根県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,33000,岡山県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,34000,広島県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,35000,山口県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,36000,徳島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,37000,香川県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,38000,愛媛県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,39000,高知県,2006000000,2006年,人
3,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,40000,福岡県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,41000,佐賀県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,42000,長崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,43000,熊本県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,44000,大分県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,45000,宮崎県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,46000,鹿児島県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,02000,公立,47000,沖縄県,2006000000,2006年,人
2,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,00000,全国,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,01000,北海道,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,02000,青森県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,03000,岩手県,2006000000,2006年,人
1,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,04000,宮城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,05000,秋田県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,06000,山形県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,07000,福島県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,08000,茨城県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,09000,栃木県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,10000,群馬県,2006000000,2006年,人
0,0000000270,児童数（長期欠席）,0000000030,経済的理由,03000,私立,11000,埼玉県,2006000000,2006年,人
